ID,Name,SubName,State,TotalPeople,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime,
209746003,Portland Community College,Cascade Campus,OR,24353,0,0,0,0,0,0,0,4,0,4,
209746005,Portland Community College,Southeast Center,OR,24353,0,0,0,0,0,0,0,1,0,1,
209807001,Portland State University,Portland State University,OR,24963,0,0,2,0,3,5,25,23,4,62,
209940005,Rogue Community College,Riverside Center,OR,4398,0,0,0,0,0,0,2,0,0,2,
210146001,Southern Oregon University,Ashland Campus,OR,4832,0,0,1,0,0,0,14,0,4,19,
210429001,Western Oregon University,Main Campus,OR,5032,0,0,2,0,0,0,2,1,0,5,
210605001,Community College of Allegheny County,Allegheny Campus,PA,18525,0,0,0,0,3,1,10,1,0,15,
210605004,Community College of Allegheny County,South Campus,PA,18525,0,0,0,0,0,0,0,1,0,1,
211158001,Bloomsburg University of Pennsylvania,Main Campus,PA,8745,0,0,2,0,2,2,32,2,0,40,
211307001,Bucks County Community College,Main Campus,PA,9649,0,0,0,0,0,0,2,0,0,2,
211361001,California University of Pennsylvania,Main Campus,PA,8206,0,0,3,0,1,1,4,0,0,9,
211440001,Carnegie Mellon University,Main Campus,PA,0,0,0,4,0,0,0,34,1,0,39,
211644001,Clarion University of Pennsylvania,Main Campus,PA,6795,0,0,0,0,0,0,5,0,0,5,
211927001,Delaware County Community College,Main Campus,PA,10816,0,0,0,0,0,0,0,0,0,0,
212054001,Drexel University,University City Main Campus,PA,0,0,0,2,0,1,3,25,0,0,31,
212054004,Drexel University,Queen Lane Medical Campus,PA,0,0,0,0,0,0,0,0,0,0,0,
212106001,Duquesne University,Main Campus,PA,10296,0,0,0,0,0,1,17,0,0,18,
212115001,East Stroudsburg University of Pennsylvania,Main Campus,PA,7053,0,0,2,0,0,0,44,0,2,48,
212160001,Edinboro University of Pennsylvania,Main Campus,PA,7686,0,0,1,0,0,0,30,2,0,33,
213020001,Indiana University of Pennsylvania-Main Campus,Main Campus,PA,14018,0,0,3,0,1,0,31,1,0,36,
213020002,Indiana University of Pennsylvania-Main Campus,Punxsutawney Campus,PA,14018,0,0,0,0,0,0,7,0,0,7,
213349001,Kutztown University of Pennsylvania,Main Campus,PA,10295,0,0,5,0,2,10,51,0,0,68,
213367001,La Salle University,LA SALLE UNIVERSITY,PA,5994,0,0,3,0,3,1,20,0,0,27,
213543001,Lehigh University,Main Campus,PA,0,0,0,0,0,1,2,6,2,2,13,
214041001,Millersville University of Pennsylvania,Main Campus,PA,8306,0,0,4,0,0,4,25,0,0,33,
214111001,Montgomery County Community College-Central Campus,Main Campus,PA,0,0,0,0,0,0,1,0,0,0,1,
214379001,Northampton County Area Community College,Main Campus,PA,7912,0,0,3,0,0,1,0,0,0,4,
214777001,Pennsylvania State University-Main Campus,University Park Campus,PA,43252,0,0,8,0,3,3,112,4,7,137,
215062001,University of Pennsylvania,Main Campus,PA,0,0,0,12,0,13,3,45,2,0,75,
215239001,Community College of Philadelphia,Spring Garden Street (Main) Campus,PA,0,0,0,0,0,0,0,0,0,0,0,
215293001,University of Pittsburgh-Pittsburgh Campus,Main Campus,PA,27020,0,0,4,0,3,3,26,0,0,36,
215655001,Robert Morris University,Main Campus,PA,5055,0,0,1,0,0,0,12,0,0,13,
215770001,Saint Joseph's University,Main Campus,PA,0,0,0,4,0,2,2,5,0,0,13,
215929001,University of Scranton,The University of Scranton,PA,5612,0,0,3,0,0,0,2,0,1,6,
216010001,Shippensburg University of Pennsylvania,Main Campus,PA,7765,0,0,4,0,0,0,35,0,2,41,
216038001,Slippery Rock University of Pennsylvania,Main Campus,PA,8325,0,0,2,0,0,0,1,0,0,3,
216339001,Temple University,Main Campus,PA,34696,0,0,5,0,5,5,97,0,0,112,
216339002,Temple University,Ambler Campus,PA,34696,0,0,0,0,0,0,1,0,0,1,
216339003,Temple University,Health Science Campus,PA,34696,0,0,1,0,0,1,30,0,0,32,
216597001,Villanova University,Main Campus,PA,0,0,0,7,0,1,1,24,3,3,39,
216764001,West Chester University of Pennsylvania,Main Campus,PA,13219,0,0,4,0,0,1,51,1,3,60,
217059001,York College Pennsylvania,Main Campus,PA,5720,0,0,3,0,2,0,10,0,1,16,
366252001,Pennsylvania College of Technology,Main Campus,PA,6682,0,0,1,0,0,1,8,0,2,12,
217156001,Brown University,Main Campus,RI,8167,0,0,9,0,2,1,54,2,0,68,
217235001,Johnson & Wales University,Main Campus,RI,10105,0,0,3,0,0,2,6,6,0,17,
217420001,Rhode Island College,Rhode Island College,RI,9042,0,0,0,0,0,0,4,4,0,8,
217475001,Community College of Rhode Island,Main Campus,RI,16811,0,0,2,0,0,0,0,8,0,10,
217484001,University of Rhode Island,Main Campus,RI,15650,0,0,8,0,1,3,23,4,1,40,
217484002,University of Rhode Island,Narragansett Bay Campus,RI,15650,0,0,0,0,0,0,3,0,0,3,
217484003,University of Rhode Island,Providence Center Campus,RI,15650,0,0,0,0,0,0,0,0,0,0,
196264001,SUNY Empire State College,Main Campus -Sartoga New York,Sartoga New York,NY,12914,0,0,0,0,0,0,0,0,0,
217819001,College of Charleston,Main Campus,SC,11316,0,0,0,0,2,2,22,4,2,32,
217882001,Clemson University,Main Campus,SC,17585,0,0,4,0,1,7,33,13,1,59,
218025001,Florence-Darlington Technical College,Main Campus,SC,3956,0,0,0,0,0,0,0,0,0,0,
218113001,Greenville Technical College,Barton [Main] Campus,SC,14300,0,0,1,0,0,6,19,3,0,29,
218520001,Piedmont Technical College,Lex Walter's Campus,SC,4880,0,0,0,0,0,0,0,0,0,0,
218663001,University of South Carolina-Columbia,Main Campus,SC,27272,0,0,3,0,3,5,91,7,0,109,
218724001,Coastal Carolina University,Main Campus,SC,7872,0,0,3,0,0,15,23,0,0,41,
218742001,University of South Carolina-Upstate,University of South Carolina Upstate,SC,4916,0,0,1,0,0,3,6,1,1,12,
218742002,University of South Carolina-Upstate,University Center - Greenville,SC,4916,0,0,0,0,0,0,0,0,0,0,
218894001,Trident Technical College,Main Campus,SC,12076,0,0,1,0,1,0,3,0,0,5,
218964001,Winthrop University,Main Campus,SC,6382,0,0,0,0,1,0,4,0,0,5,
219356001,South Dakota State University,Main Campus,SD,11645,0,0,1,0,0,2,7,0,3,13,
219471001,University of South Dakota,Main Campus,SD,9243,0,0,4,0,0,0,12,1,0,17,
219602001,Austin Peay State University,Main Campus,TN,9094,0,0,3,0,1,2,2,0,1,9,
219709001,Belmont University,Main Campus,TN,4742,0,0,0,0,0,0,2,1,0,3,
219718001,Bethel College,Main Campus,TN,2155,0,0,0,0,0,1,17,0,0,18,
219824001,Chattanooga State Technical Community College,Main Campus,TN,0,0,0,0,0,0,0,0,2,0,2,
220075001,East Tennessee State University,Main Campus,TN,0,0,0,3,0,2,3,17,5,2,32,
220862001,University of Memphis,Main Campus,TN,0,1,0,5,0,1,2,32,9,1,51,
220978001,Middle Tennessee State University,Main Campus,TN,23246,0,0,4,0,2,3,73,0,2,84,
221485002,Southwest Tennessee Community College,Union Campus,TN,10617,0,0,0,0,1,0,0,1,0,2,
221643001,Pellissippi State Technical Community College,Pellissippi Campus,TN,0,0,0,0,0,0,0,0,0,0,0,
221740001,The University of Tennessee at Chattanooga,Main Campus,TN,9558,0,0,1,0,2,4,62,4,1,74,
221759001,The University of Tennessee,Main Campus,TN,29937,0,0,3,0,1,3,25,2,0,34,
221768001,The University of Tennessee-Martin,Main Campus,TN,7171,0,0,0,0,2,1,15,2,0,20,
221838001,Tennessee State University,Main Campus,TN,9065,0,0,2,0,4,8,1,3,1,19,
221847001,Tennessee Technological University,Tennessee Technological University,TN,0,0,0,0,0,1,3,12,4,0,20,
221999001,Vanderbilt University,Main Campus,TN,11847,0,0,6,0,4,14,53,5,3,85,
222053001,Volunteer State Community College,Main Campus,TN,7065,0,0,0,0,0,0,0,0,0,0,
222576001,Amarillo College,Washington Street Campus,TX,10387,0,0,0,0,0,0,5,0,1,6,
222822001,Angelina College,Main Campus - ANGELINA COLLEGE,TX,4677,0,0,0,0,0,0,0,0,0,0,
222831001,Angelo State University,Main Campus,TX,6239,0,0,1,0,0,0,5,1,0,7,
222992002,Austin Community College District,Cypress Creek,TX,0,0,0,0,0,0,0,1,0,0,1,
222992007,Austin Community College District,Riverside Campus,TX,0,0,0,0,0,0,0,1,0,0,1,
223232001,Baylor University,Main Campus,TX,14174,0,0,1,0,0,5,8,2,0,16,
223427001,Blinn College,Main Campus,TX,14589,0,0,1,0,2,1,42,3,0,49,
223524001,Brookhaven College,BROOKHAVEN COLLEGE,TX,11059,0,0,0,0,0,0,0,4,0,4,
223816001,Central Texas College,Main Campus,TX,78,0,0,0,0,0,0,0,0,0,0,
224147001,Texas A & M University-Corpus Christi,Main Campus,TX,1,0,0,0,0,0,0,17,0,0,17,
224226001,Dallas Baptist University,Main Campus,TX,5244,0,0,0,0,0,0,9,0,0,9,
224350001,Del Mar College,Del Mar College,TX,11167,0,0,0,0,0,0,2,1,0,3,
224554001,Texas A & M University-Commerce,Main Campus,TX,8813,0,0,2,0,1,5,23,0,0,31,
224572001,Eastfield College,Main Campus,TX,10653,0,0,0,0,0,1,19,1,0,21,
224615001,El Centro College,El Centro College,TX,6680,0,0,0,0,0,1,2,0,0,3,
224642001,El Paso Community College,VALLE VERDE CAMPUS,TX,0,0,0,0,0,0,0,2,5,0,7,
224642004,El Paso Community College,TRANSMOUNTAIN CAMPUS,TX,0,0,0,0,0,0,0,0,0,0,0,
224642005,El Paso Community College,NORTHWEST CAMPUS,TX,0,0,0,0,0,0,0,0,0,0,0,
224642007,El Paso Community College,ASC,TX,0,0,0,0,0,0,0,0,0,0,0,
225414001,University of Houston-Clear Lake,University of Houston Clear-Lake,TX,7522,0,0,0,0,0,0,1,0,0,1,
225423001,Houston Community College System,Central College,TX,43518,0,0,0,0,0,0,0,0,0,0,
225423002,Houston Community College System,CENTRAL CAMPUS,TX,43518,0,0,0,0,1,1,1,3,0,6,
225423005,Houston Community College System,NORTHEAST- CODWELL,TX,43518,0,0,0,0,0,0,1,3,0,4,
225423007,Houston Community College System,NORTHEAST - PINEMONT,TX,43518,0,0,0,0,0,0,0,0,0,0,
225423009,Houston Community College System,NORTHWEST - TOWN & COUNTRY,TX,43518,0,0,0,0,0,0,0,1,0,1,
225432001,University of Houston-Downtown,Main Campus,TX,11793,0,0,1,0,4,0,0,5,0,10,
225511001,University of Houston,Main Campus,TX,0,0,0,10,0,9,2,40,17,0,78,
225627001,University of the Incarnate Word,Main Campus,TX,5752,0,0,1,0,0,0,13,2,0,16,
226019001,Kilgore College,KILGORE COLLEGE,TX,5150,0,0,0,0,1,0,7,2,0,10,
226091001,Lamar University,LAMAR UNIVERSITY,TX,10213,0,0,3,0,1,9,11,1,0,25,
226152001,Texas A & M International University,Main Campus,TX,5179,0,0,1,0,0,3,14,0,0,18,
226833001,Midwestern State University,Main Campus,TX,6027,0,0,0,0,0,0,0,0,0,0,
226930001,Mountain View College,MOUNTAIN VIEW COLLEGE,TX,7009,0,0,0,0,0,2,0,18,0,20,
227146001,Navarro College,Main Campus,TX,7560,0,0,1,0,0,0,18,1,2,22,
227182002,North Harris Montgomery Community College District,North Harris College,TX,0,0,0,0,0,0,1,0,0,0,1,
227182004,North Harris Montgomery Community College District,Kingwood College,TX,0,0,0,0,0,0,0,0,0,0,0,
227182005,North Harris Montgomery Community College District,Montgomery College,TX,0,0,0,0,0,0,0,0,1,0,1,
227182006,North Harris Montgomery Community College District,Cy-Fair College,TX,0,0,0,0,0,0,0,0,0,0,0,
227216001,University of North Texas,Main Campus,TX,0,0,0,1,0,1,0,39,3,2,46,
227304001,Odessa College,Main Campus,TX,652,0,0,0,0,0,0,10,0,0,10,
227368001,The University of Texas-Pan American,University of Texas Pan American,TX,17435,0,0,0,0,0,1,3,6,0,10,
227377001,The University of Texas at Brownsville,UTB/TSC Main Campus,TX,0,0,0,0,0,0,0,1,8,0,9,
227401001,Paris Junior College,Main Campus,TX,4343,0,0,0,0,0,1,3,0,0,4,
227526001,Prairie View A & M University,Main Campus,TX,8382,0,0,1,0,0,6,98,5,1,111,
227757001,Rice University,Main Campus,TX,0,0,0,1,0,1,2,30,5,0,39,
227766001,Richland College,Main Campus,TX,15311,0,0,0,0,2,1,8,3,0,14,
227854001,St Philips College,Main Campus,TX,9256,0,0,0,0,1,0,2,3,0,6,
227881001,Sam Houston State University,Main Campus,TX,16496,0,0,0,0,0,1,3,2,0,6,
227924001,San Antonio College,Main Campus,TX,19819,0,0,0,0,1,0,1,9,0,11,
227979001,San Jacinto Community College,Main Campus,TX,23805,0,0,0,0,0,0,7,0,0,7,
227979002,San Jacinto Community College,North Houston Campus,TX,23805,0,0,0,0,0,0,5,3,0,8,
227979003,San Jacinto Community College,South Houston Campus,TX,23805,0,0,0,0,0,0,2,2,0,4,
228158001,South Plains College,Main Campus,TX,6602,0,0,0,0,0,1,12,0,0,13,
228246001,Southern Methodist University,Main Campus,TX,10829,0,0,3,0,1,2,30,8,1,45,
228431001,Stephen F Austin State University,Main Campus,TX,11607,0,0,2,0,1,2,41,4,2,52,
228459001,Texas State University-San Marcos,Main Campus,TX,28121,0,0,6,0,2,2,34,8,1,53,
228529001,Tarleton State University,Main Campus,TX,9460,0,0,1,0,0,0,21,1,0,23,
228547002,Tarrant County College District,South Campus,TX,37948,0,0,0,0,0,0,0,0,0,0,
228547003,Tarrant County College District,Northeast Campus,TX,37948,0,0,0,0,0,0,0,0,3,3,
228547004,Tarrant County College District,Northwest Campus,TX,37948,0,0,0,0,0,0,0,0,0,0,
228547005,Tarrant County College District,Southeast Campus,TX,37948,0,0,0,0,0,0,0,2,0,2,
228608001,Temple College,Main Campus,TX,4787,0,0,0,0,0,0,17,0,0,17,
228705001,Texas A & M University-Kingsville,Texas A&M University Kingsville,TX,6567,0,0,0,0,0,0,31,1,0,32,
228723001,Texas A & M University,Texas A&M University,TX,46542,0,0,7,0,4,4,48,11,1,75,
228769001,The University of Texas at Arlington,Main Campus,TX,24889,0,0,5,0,2,1,67,4,0,79,
228778001,The University of Texas at Austin,Main Campus,TX,50170,0,0,12,0,3,0,21,11,4,51,
228787001,The University of Texas at Dallas,Main Campus,TX,14556,0,0,0,0,1,7,25,2,0,35,
228796001,The University of Texas at El Paso,Main Campus,TX,20154,0,0,4,0,0,1,29,17,1,52,
228802001,The University of Texas at Tyler,Main Campus,TX,6137,0,0,1,0,0,0,8,0,0,9,
228875001,Texas Christian University,Main Campus,TX,0,0,0,2,0,0,4,12,5,0,23,
229018001,The University of Texas of the Permian Basin,Main Campus,TX,3559,0,0,0,0,1,0,4,1,0,6,
229027001,The University of Texas at San Antonio,Main Campus,TX,28533,0,0,2,0,1,2,6,6,0,17,
229027002,The University of Texas at San Antonio,Downtown Campus,TX,28533,0,0,0,0,0,0,0,2,0,2,
229063001,Texas Southern University,Main Campus,TX,9540,0,0,0,0,4,1,13,10,1,29,
229115001,Texas Tech University,Texas Tech University,TX,28260,0,0,3,0,1,2,19,3,3,31,
229179001,Texas Woman's University,Main Campus,TX,12168,0,0,0,0,0,4,4,2,0,10,
229319001,Texas State Technical College-Harlingen,Texas State Technical College Harlingen,TX,0,0,0,0,0,0,1,6,0,0,7,
229355001,Tyler Junior College,Main Campus,TX,8217,0,0,0,0,0,0,5,2,0,7,
229780001,Wayland Baptist University,Main Campus,TX,5899,0,0,0,0,0,0,2,0,0,2,
229799001,Weatherford College,Main Campus,TX,4544,0,0,0,0,0,0,5,0,0,5,
229814001,West Texas A & M University,Main Campus,TX,7502,0,0,2,0,0,1,6,1,1,11,
229841001,Wharton County Junior College,Main Campus,TX,5892,0,0,0,0,0,0,0,1,0,1,
246354001,Palo Alto College,Main Campus,TX,7662,0,0,0,0,1,0,0,2,0,3,
247834002,Collin County Community College District,Spring Creek Campus,TX,20143,0,0,0,0,0,0,4,1,0,5,
247834003,Collin County Community College District,Preston Ridge,TX,20143,0,0,0,0,0,0,2,0,0,2,
230038001,Brigham Young University,Brigham Young University (230038),UT,34174,0,0,2,0,0,0,20,2,0,24,
230171001,Dixie State College of Utah,Main Campus,UT,5598,0,0,0,0,0,0,4,0,0,4,
230603001,Southern Utah University,Main Campus,UT,7057,0,0,1,0,0,3,23,2,0,29,
230728001,Utah State University,Main Campus,UT,14893,0,0,3,0,0,0,11,0,0,14,
230737001,Utah Valley State College,Main Campus,UT,23840,0,0,0,0,0,0,6,0,0,6,
230746001,Salt Lake Community College,Taylorsville Redwood Campus,UT,0,0,0,2,0,0,0,7,3,0,12,
230746002,Salt Lake Community College,SOUTH CITY CAMPUS,UT,0,0,0,0,0,0,0,6,6,0,12,
230746006,Salt Lake Community College,LARRY H. MILLER CAMPUS,UT,0,0,0,0,0,0,0,1,1,0,2,
230764001,University of Utah,Main Campus,UT,28025,0,0,2,0,0,1,25,0,0,28,
230782001,Weber State University,Ogden Campus,UT,18081,0,0,0,0,0,1,23,2,0,26,
131469007,George Washington University,Hampton Roads Center,VA,25078,0,0,0,0,1,0,0,0,0,1,
231624001,College of William and Mary,Main Campus,VA,7795,0,0,5,0,0,0,21,1,0,27,
231651001,Regent University,Main Campus,VA,4115,0,0,0,0,0,0,0,0,0,0,
231712001,Christopher Newport University,Main Campus,VA,0,0,0,1,0,0,0,3,2,1,7,
232186001,George Mason University,Main Campus,VA,30276,0,0,12,0,1,2,9,3,4,31,
232195002,Germanna Community College,Fredericksburg Area Campus,VA,5899,0,0,0,0,0,0,0,0,0,0,
232414002,J Sargeant Reynolds Community College,Downtown Campus,VA,12557,0,0,0,0,0,0,0,0,0,0,
232423001,James Madison University,Main Campus-Harrisonburg,VA,17918,0,0,1,0,0,0,39,1,0,41,
232557001,Liberty University,Main Campus,VA,0,0,0,4,0,0,1,6,0,1,12,
232566001,Longwood University,Main Campus,VA,4727,0,0,3,0,4,0,16,0,1,24,
232937001,Norfolk State University,Norfolk State University,VA,6155,1,0,1,0,3,2,56,4,3,70,
232946001,Northern Virginia Community College,Main Campus,VA,41266,0,0,0,0,0,0,1,0,0,1,
232946002,Northern Virginia Community College,Alexandria Campus,VA,41266,0,0,0,0,0,0,1,0,0,1,
232946003,Northern Virginia Community College,Loudoun Campus,VA,41266,0,0,1,0,1,0,2,0,0,4,
232946005,Northern Virginia Community College,Woodbridge Campus,VA,41266,0,0,0,0,0,0,0,0,0,0,
232982001,Old Dominion University,Main Campus,VA,22287,0,0,3,0,2,2,21,1,0,29,
233277001,Radford University,Main Campus,VA,9122,0,0,4,0,0,1,13,0,0,18,
233754001,Thomas Nelson Community College,Main Campus,VA,9368,0,0,0,0,1,0,0,0,0,1,
233772001,Tidewater Community College,Norfolk Campus,VA,25857,0,0,0,0,0,0,3,0,0,3,
233772003,Tidewater Community College,Portsmouth Campus,VA,25857,0,0,0,0,0,1,0,0,0,1,
233772004,Tidewater Community College,Virginia Beach Campus,VA,25857,0,0,0,0,0,0,1,0,0,1,
233921001,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State Univ,VA,29898,32,0,3,0,1,24,54,2,2,118,
233921007,Virginia Polytechnic Institute and State University,Washington-Alexandria Center,VA,29898,0,0,0,0,0,0,0,0,0,0,
233949001,Virginia Western Community College,Main Campus,VA,8653,0,0,0,0,0,0,0,0,0,0,
234030001,Virginia Commonwealth University,Monroe Park Campus,VA,0,0,0,2,0,1,3,73,2,0,81,
234030002,Virginia Commonwealth University,MCV Campus,VA,0,0,0,3,0,1,7,60,1,0,72,
234076001,University of Virginia-Main Campus,Main Campus,VA,24257,0,1,4,0,6,7,73,4,5,100,
234155001,Virginia State University,Main Campus,VA,4720,0,0,2,0,6,3,4,3,0,18,
230861001,Community College of Vermont,Wasson Hall,VT,5608,0,0,0,0,0,0,1,0,0,1,
231174001,University of Vermont,Main Campus,VT,12239,0,0,2,0,0,0,70,0,0,72,
234669001,Bellevue Community College,Main Campus,WA,12305,0,0,1,0,0,0,2,5,0,8,
234827001,Central Washington University,Central Washington University,WA,10505,0,0,3,1,0,0,23,7,2,36,
234933001,Clark College,Main Campus,WA,9705,0,0,0,0,0,0,3,4,3,10,
235097001,Eastern Washington University,Main Campus,WA,10686,0,0,1,0,0,1,21,3,0,26,
235103001,Edmonds Community College,Main Campus,WA,8435,0,0,0,0,0,0,5,4,0,9,
235149001,Everett Community College,Everett Community College,WA,7674,0,0,0,0,0,0,2,4,0,6,
235316001,Gonzaga University,Main Campus,WA,6873,0,0,2,0,0,0,20,11,2,35,
235343001,Green River Community College,Main Campus,WA,6919,0,0,0,0,0,1,10,5,0,16,
235431001,Highline Community College,Highline Community College,WA,5859,0,0,0,0,0,5,0,6,0,11,
236072001,Seattle Community College-North Campus,Main Campus,WA,5856,0,0,0,0,1,0,16,0,0,17,
236188001,Olympic College,Main Campus,WA,6623,0,0,0,0,0,0,0,0,0,0,
236504001,Seattle Community College-South Campus,South Seattle Community College,WA,6664,0,0,0,0,0,0,1,1,0,2,
236513001,Seattle Community College-Central Campus,Main Campus,WA,6810,0,0,0,0,0,4,1,1,0,6,
236595001,Seattle University,Main Campus,WA,7529,0,0,2,0,0,0,5,11,0,18,
236610001,Shoreline Community College,Shoreline Community College,WA,5581,0,0,0,0,0,0,3,0,1,4,
236692001,Spokane Community College,Main Campus,WA,6961,0,0,1,0,0,0,1,13,0,15,
236708001,Spokane Falls Community College,Main Campus,WA,9623,0,0,0,0,0,0,1,4,0,5,
236753001,Tacoma Community College,Tacoma Community College,WA,5811,0,0,0,0,0,1,0,8,0,9,
236939001,Washington State University,Main Campus,WA,0,0,0,2,0,1,0,30,1,0,34,
236939002,Washington State University,Vancouver Campus,WA,0,0,0,0,0,0,0,3,1,0,4,
236939003,Washington State University,Spokane Campus,WA,0,0,0,0,0,0,0,2,0,0,2,
236948001,University of Washington-Seattle Campus,Main Campus,WA,40218,1,0,0,0,3,7,70,33,3,117,
237011001,Western Washington University,Main Campus,WA,14276,0,0,1,0,0,0,11,5,1,18,
238263001,Madison Area Technical College,Main Campus,WI,14647,0,0,0,0,0,0,23,1,0,24,
238263007,Madison Area Technical College,Commercial Avenue Center,WI,14647,0,0,0,0,0,0,0,0,0,0,
239105001,Marquette University,Main Campus,WI,11516,0,0,1,0,3,5,26,2,0,37,
239248001,Milwaukee Area Technical College,Milwaukee Campus,WI,17193,0,0,3,0,3,0,16,5,9,36,
239248003,Milwaukee Area Technical College,West Allis Campus,WI,17193,0,0,0,0,0,0,1,1,0,2,
240125001,Waukesha County Technical College,Main Campus,WI,7419,0,0,0,0,0,0,0,0,0,0,
240189001,University of Wisconsin-Whitewater,Main Campus,WI,10737,0,0,10,0,0,0,13,2,0,25,
240268001,University of Wisconsin-Eau Claire,Main Campus,WI,10854,0,0,0,0,0,3,1,0,0,4,
240277001,University of Wisconsin-Green Bay,Main Campus,WI,6110,0,0,4,0,0,0,1,0,1,6,
240329001,University of Wisconsin-La Crosse,Main Campus,WI,9994,0,0,0,0,0,0,3,1,3,7,
240365001,University of Wisconsin-Oshkosh,University of Wisconsin Oshkosh,WI,12772,0,0,9,0,2,1,12,0,0,24,
240417001,University of Wisconsin-Stout,Main Campus,WI,8477,0,0,2,0,0,3,5,1,0,11,
240444001,University of Wisconsin-Madison,Main Campus,WI,41563,0,0,7,1,5,9,167,17,6,212,
240453001,University of Wisconsin-Milwaukee,Main Campus,WI,29338,0,0,3,0,5,1,35,3,0,47,
240462001,University of Wisconsin-Platteville,Main Campus,WI,7189,0,0,4,0,0,3,7,0,0,14,
240471001,University of Wisconsin-River Falls,University of Wisconsin River Falls,WI,6452,0,0,1,0,0,0,4,0,3,8,
240480001,University of Wisconsin-Stevens Point,Main Campus,WI,9115,0,0,6,0,0,0,0,0,1,7,
237525001,Marshall University,Marshall University,WV,13808,0,0,0,0,0,0,8,3,1,12,
238032001,West Virginia University,Main Campus,WV,28113,0,0,4,0,5,9,35,8,0,61,
446774001,Blue Ridge Community and Technical College,Main Campus,WV,2192,0,0,0,0,0,0,0,0,0,0,
240727001,University of Wyoming,University of Wyoming,WY,12875,0,0,4,1,0,0,19,3,2,29,
